,movie_id,movie_title,rel_date,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rel_year,numMovieRatings,avgRating
54,55,"Professional, The (1994)",01-Jan-1994,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1994,149,3.7047
223,224,Ridicule (1996),27-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,44,3.7045
501,502,Bananas (1971),01-Jan-1971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1971,57,3.7018
601,602,"American in Paris, An (1951)",01-Jan-1951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1951,50,3.7
638,639,"Tin Drum, The (Blechtrommel, Die) (1979)",01-Jan-1979,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1979,40,3.7
214,215,Field of Dreams (1989),01-Jan-1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989,212,3.6981
275,276,Leaving Las Vegas (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,298,3.698
116,117,"Rock, The (1996)",07-Jun-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,378,3.6931
156,157,Platoon (1986),01-Jan-1986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1986,127,3.6929
252,253,"Pillow Book, The (1995)",13-Jun-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,26,3.6923
899,900,Kundun (1997),25-Dec-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,42,3.6905
1097,1098,Flirting With Disaster (1996),22-Mar-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,42,3.6905
432,433,Heathers (1989),01-Jan-1989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,171,3.6901
717,718,In the Bleak Midwinter (1995),23-Feb-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,16,3.6875
302,303,Ulee's Gold (1997),01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,134,3.6866
281,282,"Time to Kill, A (1996)",13-Jul-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,232,3.6853
187,188,Full Metal Jacket (1987),01-Jan-1987,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1987,170,3.6824
1004,1005,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",01-Jan-1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,22,3.6818
310,311,"Wings of the Dove, The (1997)",01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1997,75,3.68
685,686,"Perfect World, A (1993)",01-Jan-1993,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,50,3.68
698,699,Little Women (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,102,3.6765
970,971,Mediterraneo (1991),01-Jan-1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1991,34,3.6765
247,248,Grosse Pointe Blank (1997),11-Apr-1997,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1997,160,3.675
403,404,Pinocchio (1940),01-Jan-1940,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,101,3.6733
557,558,Heavenly Creatures (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1994,70,3.6714
1417,1418,"Joy Luck Club, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,3,3.6667
1447,1448,My Favorite Season (1993),19-Apr-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3,3.6667
1427,1428,SubUrbia (1997),07-Feb-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,12,3.6667
1505,1506,Nelly & Monsieur Arnaud (1995),12-Apr-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3,3.6667
419,420,Alice in Wonderland (1951),01-Jan-1951,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1951,81,3.6667
469,470,Tombstone (1993),01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1993,108,3.6667
1143,1144,"Quiet Room, The (1996)",02-May-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,3,3.6667
1122,1123,"Last Time I Saw Paris, The (1954)",01-Jan-1954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1954,3,3.6667
1146,1147,My Family (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,21,3.6667
1503,1504,"Bewegte Mann, Der (1994)",12-Jul-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,3,3.6667
964,965,Funny Face (1957),01-Jan-1957,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1957,21,3.6667
532,533,"Daytrippers, The (1996)",21-Mar-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,15,3.6667
1367,1368,Mina Tannenbaum (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,6,3.6667
1171,1172,"Women, The (1939)",01-Jan-1939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,15,3.6667
291,292,Rosewood (1997),21-Feb-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,114,3.6667
1297,1298,"Band Wagon, The (1953)",01-Jan-1953,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1953,9,3.6667
745,746,Real Genius (1985),01-Jan-1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,119,3.6639
69,70,Four Weddings and a Funeral (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,251,3.6614
494,495,Around the World in 80 Days (1956),01-Jan-1956,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,59,3.661
1118,1119,Some Kind of Wonderful (1987),01-Jan-1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1987,59,3.661
221,222,Star Trek: First Contact (1996),22-Nov-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996,365,3.6603
1062,1063,"Little Princess, A (1995)",01-Jan-1995,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,41,3.6585
609,610,Gigi (1958),01-Jan-1958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1958,41,3.6585
285,286,"English Patient, The (1996)",15-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1996,481,3.657
343,344,"Apostle, The (1997)",18-Dec-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,55,3.6545
1239,1240,Ghost in the Shell (Kokaku kidotai) (1995),12-Apr-1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996,26,3.6538
793,794,It Could Happen to You (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,46,3.6522
517,518,Miller's Crossing (1990),01-Jan-1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,89,3.6517
1049,1050,"Ghost and Mrs. Muir, The (1947)",01-Jan-1947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1947,43,3.6512
731,732,Dave (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,180,3.65
692,693,Casino (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,91,3.6484
567,568,Speed (1994),01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1994,230,3.6478
57,58,Quiz Show (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,175,3.6457
741,742,Ransom (1996),08-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,267,3.6442
304,305,"Ice Storm, The (1997)",01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,87,3.6437
345,346,Jackie Brown (1997),01-Jan-1997,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1997,126,3.6429
502,503,"Candidate, The (1972)",01-Jan-1972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1972,39,3.641
151,152,Sleeper (1973),01-Jan-1973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1973,82,3.6341
536,537,My Own Private Idaho (1991),01-Jan-1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,30,3.6333
150,151,Willy Wonka and the Chocolate Factory (1971),01-Jan-1971,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,326,3.6319
299,300,Air Force One (1997),01-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,431,3.6311
30,31,Crimson Tide (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1995,154,3.6299
804,805,Manhattan Murder Mystery (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,27,3.6296
691,692,"American President, The (1995)",01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,164,3.628
1277,1278,Selena (1997),21-Mar-1997,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1997,16,3.625
1261,1262,Walking and Talking (1996),12-Jul-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,8,3.625
235,236,Citizen Ruth (1996),13-Dec-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,45,3.6222
630,631,"Crying Game, The (1992)",01-Jan-1992,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1992,119,3.6218
460,461,Smoke (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,74,3.6216
542,543,"Misérables, Les (1995)",01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1995,21,3.619
960,961,Orlando (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,34,3.6176
1159,1160,Love! Valour! Compassion! (1997),16-May-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,26,3.6154
1115,1116,"Mark of Zorro, The (1940)",01-Jan-1940,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,13,3.6154
91,92,True Romance (1993),01-Jan-1993,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1993,104,3.6154
617,618,Picnic (1955),01-Jan-1955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1955,18,3.6111
1203,1204,To Be or Not to Be (1942),01-Jan-1942,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1942,18,3.6111
712,713,Othello (1995),18-Dec-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,72,3.6111
470,471,Courage Under Fire (1996),08-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1996,221,3.6109
886,887,Eve's Bayou (1997),01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,64,3.6094
670,671,Bride of Frankenstein (1935),01-Jan-1935,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1935,46,3.6087
955,956,Nobody's Fool (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,46,3.6087
46,47,Ed Wood (1994),01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,133,3.6015
581,582,"Piano, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993,168,3.6012
590,591,Primal Fear (1996),30-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,178,3.6011
938,939,Murder in the First (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,60,3.6
1374,1375,"Cement Garden, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,10,3.6
1023,1024,Mrs. Dalloway (1997),01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,15,3.6
1591,1592,"Magic Hour, The (1998)",30-Jan-1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,5,3.6
309,310,"Rainmaker, The (1997)",01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,145,3.6
1494,1495,Flirt (1995),07-Aug-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,5,3.6
465,466,Red Rock West (1992),01-Jan-1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,52,3.5962
269,270,Gattaca (1997),01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1997,136,3.5956
507,508,"People vs. Larry Flynt, The (1996)",27-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,215,3.5953
381,382,"Adventures of Priscilla, Queen of the Desert, The (1994)",01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,111,3.5946
420,421,William Shakespeare's Romeo and Juliet (1996),25-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,106,3.5943
332,333,"Game, The (1997)",01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1997,251,3.5936
463,464,Vanya on 42nd Street (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,27,3.5926
286,287,Marvin's Room (1996),18-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,78,3.5897
163,164,"Abyss, The (1989)",01-Jan-1989,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1989,151,3.5894
90,91,"Nightmare Before Christmas, The (1993)",01-Jan-1993,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1993,143,3.5874
339,340,Boogie Nights (1997),01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,189,3.5873
608,609,Father of the Bride (1950),01-Jan-1950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,60,3.5833
417,418,Cinderella (1950),01-Jan-1950,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1950,129,3.5814
702,703,Widows' Peak (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,19,3.5789
5,6,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,26,3.5769
788,789,Swimming with Sharks (1995),01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,47,3.5745
1128,1129,Chungking Express (1994),16-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1996,28,3.5714
1557,1558,Aparajito (1956),29-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,7,3.5714
586,587,"Hour of the Pig, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1993,14,3.5714
1458,1459,Madame Butterfly (1995),20-Sep-1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1996,7,3.5714
565,566,Clear and Present Danger (1994),01-Jan-1994,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,179,3.5698
709,710,Better Off Dead... (1985),01-Jan-1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,79,3.5696
272,273,Heat (1995),01-Jan-1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1995,223,3.5695
548,549,Rob Roy (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1995,92,3.5652
464,465,"Jungle Book, The (1994)",01-Jan-1994,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,85,3.5647
384,385,True Lies (1994),01-Jan-1994,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,208,3.5625
255,256,When the Cats Away (Chacun cherche son chat) (1996),20-Jun-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,16,3.5625
124,125,Phenomenon (1996),29-Jun-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,244,3.5574
161,162,On Golden Pond (1981),01-Jan-1981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1981,106,3.5566
674,675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",01-Jan-1922,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1922,54,3.5556
1196,1197,"Family Thing, A (1996)",23-Mar-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,45,3.5556
45,46,Exotica (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,27,3.5556
847,848,"Murder, My Sweet (1944)",01-Jan-1944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1944,9,3.5556
1472,1473,"Little Princess, The (1939)",01-Jan-1939,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1939,9,3.5556
80,81,"Hudsucker Proxy, The (1994)",01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,110,3.5545
162,163,"Return of the Pink Panther, The (1974)",01-Jan-1974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,92,3.5543
777,778,Don Juan DeMarco (1995),01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,76,3.5526
3,4,Get Shorty (1995),01-Jan-1995,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,209,3.5502
380,381,Muriel's Wedding (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,100,3.55
65,66,While You Were Sleeping (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,162,3.5494
240,241,"Last of the Mohicans, The (1992)",01-Jan-1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1992,128,3.5469
953,954,Unzipped (1995),01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,11,3.5455
1166,1167,"Sum of Us, The (1994)",01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,11,3.5455
1158,1159,Stalker (1979),01-Jan-1979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1979,11,3.5455
583,584,"Secret Garden, The (1993)",01-Jan-1993,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,79,3.5443
391,392,"Man Without a Face, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,68,3.5441
663,664,"Paris, Texas (1984)",01-Jan-1984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1984,46,3.5435
649,650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",01-Jan-1957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1957,72,3.5417
87,88,Sleepless in Seattle (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,213,3.5399
330,331,"Edge, The (1997)",26-Sep-1997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,113,3.5398
64,65,What's Eating Gilbert Grape (1993),01-Jan-1993,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,115,3.5391
127,128,Supercop (1992),26-Jul-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,65,3.5385
303,304,Fly Away Home (1996),13-Sep-1996,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,149,3.5369
430,431,Highlander (1986),01-Jan-1986,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,153,3.5359
435,436,"American Werewolf in London, An (1981)",01-Jan-1981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1981,99,3.5354
413,414,My Favorite Year (1982),01-Jan-1982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,62,3.5323
1011,1012,Private Parts (1997),07-Mar-1997,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,100,3.53
371,372,Jeffrey (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,34,3.5294
672,673,Cape Fear (1962),01-Jan-1962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1962,86,3.5233
200,201,Evil Dead II (1987),01-Jan-1987,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1987,89,3.5169
306,307,"Devil's Advocate, The (1997)",01-Jan-1997,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1997,188,3.516
992,993,Hercules (1997),27-Jun-1997,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1997,66,3.5152
627,628,Sleepers (1996),18-Oct-1996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1996,169,3.5148
238,239,Sneakers (1992),01-Jan-1992,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1992,150,3.5133
346,347,Wag the Dog (1997),09-Jan-1998,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,137,3.5109
446,447,Carrie (1976),01-Jan-1976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1976,121,3.5041
1645,1646,Men With Guns (1997),06-Mar-1998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,2,3.5
444,445,"Body Snatcher, The (1945)",01-Jan-1945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1945,22,3.5
1232,1233,Nénette et Boni (1996),01-Jan-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,6,3.5
140,141,"20,000 Leagues Under the Sea (1954)",01-Jan-1954,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1954,72,3.5
729,730,"Queen Margot (Reine Margot, La) (1994)",01-Jan-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,24,3.5
273,274,Sabrina (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,190,3.5
1222,1223,King of the Hill (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,4,3.5
360,361,Incognito (1997),01-Jan-1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1997,10,3.5
1201,1202,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",19-Jul-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,8,3.5
1236,1237,Twisted (1996),01-Jan-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,6,3.5
792,793,Crooklyn (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,10,3.5
358,359,"Assignment, The (1997)",01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,18,3.5
1630,1631,"Slingshot, The (1993)",01-Jan-1993,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,2,3.5
1484,1485,"Colonel Chabert, Le (1994)",01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1994,4,3.5
1096,1097,"Hate (Haine, La) (1995)",09-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,18,3.5
1655,1656,Little City (1998),20-Feb-1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,2,3.5
690,691,Dark City (1998),09-Jan-1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1998,16,3.5
106,107,Moll Flanders (1996),14-Jun-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,42,3.5
1540,1541,"Beans of Egypt, Maine, The (1994)",01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,2,3.5
972,973,Grateful Dead (1995),18-Oct-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,4,3.5
1471,1472,"Visitors, The (Visiteurs, Les) (1993)",19-Jul-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1996,2,3.5
500,501,Dumbo (1941),01-Jan-1941,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1941,123,3.4959
1064,1065,Koyaanisqatsi (1983),01-Jan-1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1983,53,3.4906
941,942,What's Love Got to Do with It (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,45,3.4889
1220,1221,When a Man Loves a Woman (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,39,3.4872
723,724,Circle of Friends (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,76,3.4868
