,movie_id,movie_title,rel_date,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rel_year,numMovieRatings,avgRating
661,662,Somewhere in Time (1980),01-Jan-1980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1980,82,3.4268
537,538,Anastasia (1997),01-Jan-1997,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1997,66,3.4242
327,328,Conspiracy Theory (1997),08-Aug-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1997,295,3.4237
615,616,Night of the Living Dead (1968),01-Jan-1968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1968,64,3.4219
12,13,Mighty Aphrodite (1995),30-Oct-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,184,3.4185
67,68,"Crow, The (1994)",01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1994,134,3.4179
657,658,Pump Up the Volume (1990),01-Jan-1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,79,3.4177
19,20,Angels and Insects (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,72,3.4167
392,393,Mrs. Doubtfire (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,192,3.4115
75,76,Carlito's Way (1993),01-Jan-1993,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1993,54,3.4074
294,295,Breakdown (1997),02-May-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,77,3.4026
344,345,Deconstructing Harry (1997),01-Jan-1997,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,65,3.4
923,924,White Squall (1996),01-Jan-1996,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,85,3.4
648,649,Once Upon a Time in America (1984),01-Jan-1984,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1984,50,3.4
761,762,Beautiful Girls (1996),09-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,115,3.3913
762,763,Happy Gilmore (1996),16-Feb-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,149,3.3893
447,448,"Omen, The (1976)",01-Jan-1976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1976,85,3.3882
769,770,Devil in a Blue Dress (1995),01-Jan-1995,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1995,57,3.386
753,754,Red Corner (1997),01-Jan-1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1997,57,3.386
386,387,"Age of Innocence, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,65,3.3846
355,356,"Client, The (1994)",01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1994,97,3.3814
205,206,Akira (1988),01-Jan-1988,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1988,50,3.38
595,596,"Hunchback of Notre Dame, The (1996)",21-Jun-1996,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1996,127,3.378
326,327,Cop Land (1997),01-Jan-1997,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1997,175,3.3771
1008,1009,Stealing Beauty (1996),14-Jun-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,64,3.375
290,291,Absolute Power (1997),14-Feb-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1997,127,3.3701
219,220,"Mirror Has Two Faces, The (1996)",15-Nov-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,66,3.3636
254,255,My Best Friend's Wedding (1997),20-Jun-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,172,3.3605
325,326,G.I. Jane (1997),01-Jan-1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,175,3.36
333,334,U Turn (1997),01-Jan-1997,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1997,64,3.3594
684,685,Executive Decision (1996),09-Mar-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,157,3.3567
225,226,Die Hard 2 (1990),01-Jan-1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990,166,3.3554
213,214,Pink Floyd - The Wall (1982),01-Jan-1982,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1982,114,3.3509
450,451,Grease (1978),01-Jan-1978,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1978,170,3.3471
43,44,Dolores Claiborne (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,79,3.3418
948,949,How to Make an American Quilt (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,71,3.338
675,676,"Crucible, The (1996)",27-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,77,3.3377
628,629,Victor/Victoria (1982),01-Jan-1982,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1982,77,3.3377
379,380,Star Trek: Generations (1994),01-Jan-1994,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,116,3.3362
780,781,French Kiss (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,84,3.3333
624,625,"Sword in the Stone, The (1963)",01-Jan-1963,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,82,3.3293
738,739,Pretty Woman (1990),01-Jan-1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990,164,3.3232
48,49,I.Q. (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,81,3.321
865,866,Michael (1996),25-Dec-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,119,3.3193
404,405,Mission: Impossible (1996),22-May-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1996,344,3.314
754,755,Jumanji (1995),01-Jan-1995,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1995,96,3.3125
467,468,Rudy (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,64,3.3125
300,301,In & Out (1997),19-Sep-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,230,3.3043
398,399,"Three Musketeers, The (1993)",01-Jan-1993,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,89,3.3034
4,5,Copycat (1995),01-Jan-1995,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1995,86,3.3023
232,233,Under Siege (1992),01-Jan-1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,124,3.2903
552,553,"Walk in the Clouds, A (1995)",01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,63,3.2857
549,550,Die Hard: With a Vengeance (1995),01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,151,3.2848
226,227,Star Trek VI: The Undiscovered Country (1991),01-Jan-1991,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1991,161,3.2795
76,77,"Firm, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1993,151,3.2781
714,715,To Die For (1995),01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,87,3.2759
318,319,Everyone Says I Love You (1996),06-Dec-1996,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1996,168,3.2738
878,879,"Peacemaker, The (1997)",01-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1997,136,3.2721
38,39,Strange Days (1995),01-Jan-1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1995,87,3.2644
100,101,Heavy Metal (1981),08-Mar-1981,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1981,73,3.2603
454,455,Jackie Chan's First Strike (1996),10-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,145,3.2552
248,249,Austin Powers: International Man of Mystery (1997),02-May-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,130,3.2462
635,636,Escape from New York (1981),01-Jan-1981,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1981,91,3.2418
53,54,Outbreak (1995),01-Jan-1995,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,104,3.2404
1016,1017,Trees Lounge (1996),11-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,50,3.24
122,123,"Frighteners, The (1996)",19-Jul-1996,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,115,3.2348
277,278,Bed of Roses (1996),01-Jan-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,60,3.2333
270,271,Starship Troopers (1997),01-Jan-1997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1997,211,3.2322
814,815,One Fine Day (1996),30-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,112,3.2321
158,159,Basic Instinct (1992),01-Jan-1992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1992,101,3.2277
626,627,Robin Hood: Prince of Thieves (1991),01-Jan-1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,75,3.2267
1010,1011,2 Days in the Valley (1996),27-Sep-1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,93,3.2258
897,898,"Postman, The (1997)",01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,58,3.2241
580,581,Kalifornia (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1993,59,3.2203
894,895,Scream 2 (1997),01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1997,106,3.217
117,118,Twister (1996),10-May-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,293,3.215
139,140,Homeward Bound: The Incredible Journey (1993),01-Jan-1993,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,61,3.2131
476,477,Matilda (1996),02-Aug-1996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,95,3.2105
231,232,Young Guns (1988),01-Jan-1988,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1988,101,3.2079
1,2,GoldenEye (1995),01-Jan-1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,131,3.2061
147,148,"Ghost and the Darkness, The (1996)",11-Oct-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,128,3.2031
71,72,"Mask, The (1994)",01-Jan-1994,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1994,129,3.1938
1040,1041,Forget Paris (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,62,3.1935
279,280,Up Close and Personal (1996),01-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,85,3.1882
558,559,Interview with the Vampire (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1994,137,3.1825
748,749,"MatchMaker, The (1997)",01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,51,3.1765
618,619,Extreme Measures (1996),27-Sep-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,64,3.1719
218,219,"Nightmare on Elm Street, A (1984)",01-Jan-1984,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1984,111,3.1712
879,880,Soul Food (1997),01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,59,3.1695
534,535,Addicted to Love (1997),23-May-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,54,3.1667
370,371,"Bridges of Madison County, The (1995)",09-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,67,3.1642
863,864,My Fellow Americans (1996),20-Dec-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,86,3.1628
311,312,Midnight in the Garden of Good and Evil (1997),01-Jan-1997,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1997,80,3.1625
1034,1035,Cool Runnings (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,68,3.1618
283,284,Tin Cup (1996),16-Aug-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,193,3.1606
216,217,Bram Stoker's Dracula (1992),01-Jan-1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1992,120,3.1583
293,294,Liar Liar (1997),21-Mar-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,485,3.1567
715,716,Home for the Holidays (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,58,3.1552
543,544,Things to Do in Denver when You're Dead (1995),02-Feb-1996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1996,71,3.1549
577,578,Demolition Man (1993),01-Jan-1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,92,3.1522
596,597,Eraser (1996),21-Jun-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,206,3.1505
688,689,"Jackal, The (1997)",01-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,87,3.1494
945,946,"Fox and the Hound, The (1981)",01-Jan-1981,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,61,3.1475
280,281,"River Wild, The (1994)",01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,146,3.1438
408,409,Jack (1996),07-Aug-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,70,3.1429
61,62,Stargate (1994),01-Jan-1994,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,127,3.1417
695,696,City Hall (1996),16-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,79,3.1392
323,324,Lost Highway (1997),21-Feb-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,125,3.136
320,321,Mother (1996),25-Dec-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,169,3.1302
101,102,"Aristocats, The (1970)",01-Jan-1970,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,54,3.1296
409,410,Kingpin (1996),12-Jul-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,162,3.1296
472,473,James and the Giant Peach (1996),12-Apr-1996,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1996,126,3.127
747,748,"Saint, The (1997)",14-Mar-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,316,3.1234
457,458,Nixon (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,90,3.1222
16,17,From Dusk Till Dawn (1996),05-Feb-1996,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1996,92,3.1196
927,928,"Craft, The (1996)",26-Apr-1996,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1996,104,3.1154
289,290,Fierce Creatures (1997),10-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,96,3.1146
228,229,Star Trek III: The Search for Spock (1984),01-Jan-1984,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1984,171,3.1111
244,245,"Devil's Own, The (1997)",26-Mar-1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1997,240,3.1083
26,27,Bad Boys (1995),01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,57,3.1053
154,155,Dirty Dancing (1987),01-Jan-1987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1987,98,3.102
569,570,Wyatt Earp (1994),01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,50,3.1
62,63,"Santa Clause, The (1994)",01-Jan-1994,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,82,3.0976
342,343,Alien: Resurrection (1997),01-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1997,124,3.0968
416,417,"Parent Trap, The (1961)",01-Jan-1961,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1961,73,3.0959
594,595,"Fan, The (1996)",16-Aug-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,64,3.0938
93,94,Home Alone (1990),01-Jan-1990,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,137,3.0876
321,322,Murder at 1600 (1997),18-Apr-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1997,218,3.0872
471,472,Dragonheart (1996),31-May-1996,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1996,158,3.0823
711,712,Tin Men (1987),01-Jan-1987,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1987,51,3.0784
107,108,Kids in the Hall: Brain Candy (1996),12-Apr-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,65,3.0769
767,768,Casper (1995),01-Jan-1995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,52,3.0769
885,886,"Life Less Ordinary, A (1997)",01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,53,3.0755
141,142,Bedknobs and Broomsticks (1971),01-Jan-1971,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1971,57,3.0702
560,561,Mary Shelley's Frankenstein (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1994,59,3.0678
1013,1014,Romy and Michele's High School Reunion (1997),25-Apr-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,98,3.0612
681,682,I Know What You Did Last Summer (1997),17-Oct-1997,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1997,100,3.06
89,90,So I Married an Axe Murderer (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1993,95,3.0526
66,67,Ace Ventura: Pet Detective (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,103,3.0485
678,679,Conan the Barbarian (1981),01-Jan-1981,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,107,3.0467
1027,1028,Grumpier Old Men (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,148,3.0405
824,825,"Arrival, The (1996)",31-May-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996,83,3.0361
84,85,"Ref, The (1994)",01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,58,3.0345
448,449,Star Trek: The Motion Picture (1979),01-Jan-1979,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1979,117,3.0342
2,3,Four Rooms (1995),01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,90,3.0333
545,546,Broken Arrow (1996),09-Feb-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,254,3.0315
639,640,"Cook the Thief His Wife & Her Lover, The (1989)",01-Jan-1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989,82,3.0244
719,720,First Knight (1995),01-Jan-1995,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,86,3.0233
575,576,Cliffhanger (1993),01-Jan-1993,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1993,93,3.0215
701,702,Barcelona (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,53,3.0189
475,476,"First Wives Club, The (1996)",14-Sep-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,160,3.0188
1047,1048,She's the One (1996),23-Aug-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,73,3.0137
37,38,"Net, The (1995)",01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1995,120,3.0083
779,780,Dumb & Dumber (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,69,3.0
736,737,Sirens (1994),01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,59,2.9831
288,289,Evita (1996),25-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1996,259,2.9807
872,873,Picture Perfect (1997),01-Aug-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,81,2.963
1073,1074,Reality Bites (1994),01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,77,2.961
166,167,Private Benjamin (1980),01-Jan-1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,67,2.9552
52,53,Natural Born Killers (1994),01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,128,2.9531
251,252,"Lost World: Jurassic Park, The (1997)",23-May-1997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1997,158,2.943
322,323,Dante's Peak (1997),07-Feb-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,240,2.9333
298,299,Hoodlum (1997),22-Aug-1997,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1997,73,2.9315
721,722,Nine Months (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,58,2.931
933,934,"Preacher's Wife, The (1996)",13-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,68,2.9265
341,342,"Man Who Knew Too Little, The (1997)",01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,52,2.9231
410,411,"Nutty Professor, The (1996)",28-Jun-1996,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1996,163,2.9141
789,790,Tommy Boy (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,66,2.9091
224,225,101 Dalmatians (1996),27-Nov-1996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,109,2.9083
755,756,Father of the Bride Part II (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,128,2.8984
39,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,57,2.8947
105,106,Diabolique (1996),01-Jan-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,71,2.8873
822,823,Mulholland Falls (1996),26-Apr-1996,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1996,82,2.878
234,235,Mars Attacks! (1996),13-Dec-1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1996,217,2.8479
1046,1047,Multiplicity (1996),12-Jul-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,134,2.8358
664,665,Alien 3 (1992),01-Jan-1992,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1992,100,2.83
716,717,"Juror, The (1996)",01-Jan-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,82,2.8171
385,386,Addams Family Values (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,87,2.8161
395,396,Serial Mom (1994),01-Jan-1994,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1994,54,2.8148
677,678,Volcano (1997),25-Apr-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1997,219,2.8082
553,554,Waterworld (1995),01-Jan-1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,102,2.8039
400,401,"Brady Bunch Movie, The (1995)",01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,76,2.8026
239,240,Beavis and Butt-head Do America (1996),20-Dec-1996,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,156,2.7885
383,384,Naked Gun 33 1/3: The Final Insult (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,69,2.7826
138,139,"Love Bug, The (1969)",01-Jan-1969,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,50,2.78
819,820,Space Jam (1996),15-Nov-1996,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1996,93,2.7742
826,827,Daylight (1996),06-Dec-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,57,2.7719
79,80,Hot Shots! Part Deux (1993),01-Jan-1993,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1993,68,2.7647
20,21,Muppet Treasure Island (1996),16-Feb-1996,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1996,84,2.7619
